item,worker,label
688,13553,3
689,27176,1
690,16596,3
701,16596,3
731,16596,1
732,16596,0
733,16596,1
734,16596,2
735,16596,2
736,16596,2
737,16596,3
1356,16596,2
1357,16596,1
1358,16596,3
1359,16596,0
1360,16596,0
1361,16596,2
1362,16596,2
1363,16596,1
1364,16596,2
1365,16596,2
1366,16596,1
1367,16596,2
1491,16596,0
1492,16596,2
1493,16596,1
1494,16596,2
1495,16596,0
1496,16596,3
1497,16596,0
1498,16596,3
1499,16596,3
690,26589,2
692,26589,1
690,25276,2
692,25276,1
693,25276,2
694,25276,3
695,25276,0
696,25276,3
697,25276,1
698,25276,1
691,27148,2
691,14712,0
691,26673,2
692,26673,1
693,26673,2
694,26673,3
695,26673,0
696,26673,3
697,26673,2
698,26673,0
699,26673,1
700,26673,0
747,26673,3
748,26673,2
749,26673,1
750,26673,2
751,26673,0
752,26673,0
753,26673,1
754,26673,1
755,26673,3
756,26673,1
691,26939,1
696,26939,2
700,26939,1
691,27080,1
693,27080,2
695,27080,3
697,27080,3
691,7545,3
692,27177,0
692,27095,0
709,27095,1
710,27095,0
711,27095,2
712,27095,1
713,27095,0
715,27095,0
716,27095,0
717,27095,2
718,27095,2
719,27095,0
720,27095,3
721,27095,0
722,27095,0
723,27095,2
724,27095,3
725,27095,3
726,27095,3
727,27095,0
728,27095,0
729,27095,3
730,27095,3
692,27085,0
837,27085,2
950,27085,0
692,8370,3
838,8370,2
839,8370,3
1407,8370,3
1408,8370,0
1433,8370,0
692,27152,1
760,27152,1
761,27152,3
762,27152,2
763,27152,1
788,27152,0
789,27152,2
790,27152,1
791,27152,3
692,26972,2
693,26972,2
694,26972,3
695,26972,0
696,26972,3
698,26972,2
699,26972,1
700,26972,3
701,26972,2
730,26972,0
731,26972,0
732,26972,0
733,26972,1
734,26972,2
735,26972,2
757,26972,0
758,26972,1
759,26972,2
760,26972,0
761,26972,2
762,26972,1
791,26972,2
792,26972,1
793,26972,3
794,26972,0
795,26972,2
796,26972,1
797,26972,0
798,26972,0
799,26972,0
800,26972,3
801,26972,2
802,26972,1
803,26972,2
804,26972,3
979,26972,0
980,26972,1
981,26972,0
1077,26972,3
1112,26972,1
1113,26972,2
1114,26972,1
1115,26972,0
1116,26972,3
1117,26972,3
1118,26972,0
1119,26972,1
1120,26972,0
1122,26972,2
1376,26972,0
1377,26972,3
692,27116,1
695,27116,0
696,27116,3
697,27116,1
698,27116,0
699,27116,1
700,27116,0
789,27116,2
790,27116,1
692,27178,1
693,26556,2
695,26556,0
696,26556,3
697,26556,1
698,26556,0
700,26556,1
693,27179,2
696,27179,1
697,27179,3
701,27179,0
794,27179,0
1542,27179,1
1543,27179,3
694,26127,3
702,26127,1
704,26127,3
709,26127,0
695,23628,0
696,23628,3
697,23628,1
696,27018,3
698,27165,0
700,27165,0
703,27165,0
718,27165,2
726,27165,0
698,16956,3
699,27019,1
700,27019,0
701,27019,0
699,19018,1
700,19018,3
699,26457,0
700,26457,2
721,26457,0
722,26457,0
723,26457,2
724,26457,3
725,26457,2
726,26457,3
727,26457,1
728,26457,0
729,26457,1
730,26457,3
841,26457,2
926,26457,1
1123,26457,1
700,26617,1
700,27092,2
700,26993,0
701,26993,2
918,26993,3
700,15764,2
787,15764,1
788,15764,0
789,15764,2
700,26247,3
702,26247,1
703,26247,0
704,26247,3
705,26247,3
706,26247,0
700,27122,0
715,27122,0
716,27122,0
717,27122,2
718,27122,2
719,27122,0
720,27122,3
721,27122,0
722,27122,0
723,27122,2
724,27122,3
725,27122,2
726,27122,3
727,27122,1
728,27122,0
729,27122,1
730,27122,0
1258,27122,2
1268,27122,1
1305,27122,0
1355,27122,2
1889,27122,1
700,22450,0
700,15715,2
908,15715,2
909,15715,2
910,15715,0
911,15715,2
700,26123,0
700,27120,0
701,27120,3
702,27120,1
703,27120,0
704,27120,3
705,27120,1
706,27120,0
707,27120,1
708,27120,2
709,27120,1
700,27054,0
701,27054,0
700,27138,0
700,18111,0
700,14206,0
797,14206,1
803,14206,1
804,14206,3
952,14206,1
958,14206,0
967,14206,3
968,14206,3
969,14206,0
970,14206,0
1703,14206,1
1705,14206,1
1706,14206,1
1707,14206,2
1708,14206,3
1709,14206,0
1710,14206,2
1711,14206,1
1712,14206,0
1713,14206,3
1714,14206,2
1715,14206,1
1716,14206,0
1717,14206,3
1718,14206,2
1719,14206,3
701,26958,1
731,26958,1
732,26958,0
733,26958,1
734,26958,2
735,26958,2
736,26958,1
737,26958,0
738,26958,2
739,26958,2
740,26958,3
747,26958,3
749,26958,1
701,27180,1
701,27174,3
701,27164,2
701,26183,1
703,26183,0
704,26183,3
707,26183,1
709,26183,3
701,27249,2
701,26854,3
701,27254,2
701,27160,0
701,26711,1
701,27278,0
704,27278,3
701,27279,0
701,27194,3
710,27194,0
853,27194,2
1355,27194,0
701,27274,0
703,27274,0
704,27274,3
705,27274,1
701,26742,0
702,26742,1
703,26742,0
702,27191,1
702,27203,1
703,27203,0
704,27203,3
705,27203,1
706,27203,0
707,27203,1
708,27203,2
709,27203,0
710,27203,2
731,27203,2
732,27203,0
733,27203,1
734,27203,1
735,27203,0
736,27203,2
737,27203,2
738,27203,3
739,27203,3
740,27203,3
741,27203,0
742,27203,1
743,27203,3
744,27203,0
745,27203,1
746,27203,2
747,27203,3
748,27203,2
749,27203,1
750,27203,3
702,27267,1
703,27267,1
704,27267,3
705,27267,1
706,27267,0
707,27267,1
708,27267,2
709,27267,3
710,27267,0
711,27267,2
712,27267,1
713,27267,0
714,27267,3
715,27267,3
702,27241,0
703,27241,0
704,27241,3
705,27241,1
706,27241,0
707,27241,1
708,27241,2
709,27241,0
710,27241,0
711,27241,2
712,27241,1
713,27241,0
714,27241,3
715,27241,3
716,27241,0
717,27241,2
718,27241,2
719,27241,3
720,27241,1
721,27241,0
722,27241,0
723,27241,2
724,27241,3
725,27241,2
726,27241,3
727,27241,1
728,27241,0
729,27241,0
730,27241,1
757,27241,0
758,27241,1
759,27241,3
785,27241,0
872,27241,1
873,27241,2
702,27126,1
703,27126,0
704,27126,3
705,27126,1
706,27126,0
707,27126,1
708,27126,2
709,27126,3
710,27126,2
786,27126,2
838,27126,2
839,27126,3
840,27126,0
841,27126,2
842,27126,1
702,27202,1
703,27202,0
704,27202,0
707,27202,0
709,27202,0
710,27202,2
711,27202,2
712,27202,1
713,27202,1
756,27202,3
777,27202,3
823,27202,1
824,27202,3
825,27202,1
827,27202,0
828,27202,1
829,27202,3
830,27202,0
831,27202,3
832,27202,3
833,27202,1
834,27202,3
835,27202,1
879,27202,0
880,27202,1
881,27202,2
882,27202,1
883,27202,3
884,27202,0
885,27202,3
886,27202,3
887,27202,3
888,27202,3
889,27202,2
890,27202,3
891,27202,0
892,27202,3
893,27202,2
894,27202,1
895,27202,1
928,27202,1
930,27202,2
987,27202,2
988,27202,3
989,27202,3
990,27202,1
991,27202,2
992,27202,1
993,27202,3
995,27202,3
997,27202,1
998,27202,2
999,27202,3
1000,27202,1
1001,27202,2
1002,27202,0
1007,27202,3
1008,27202,2
1020,27202,3
702,27217,1
703,27217,3
704,27217,0
705,27217,1
706,27217,0
707,27217,1
708,27217,1
709,27217,0
710,27217,0
711,27217,2
712,27217,1
713,27217,0
702,27242,1
703,27242,1
704,27242,0
702,27190,1
703,27190,0
704,27190,3
705,27190,1
706,27190,0
707,27190,1
708,27190,2
709,27190,0
702,27262,1
705,27262,1
706,27262,0
707,27262,1
708,27262,2
709,27262,0
710,27262,0
711,27262,2
712,27262,1
713,27262,0
714,27262,3
715,27262,3
716,27262,0
717,27262,2
718,27262,2
719,27262,0
720,27262,3
721,27262,0
722,27262,0
723,27262,2
724,27262,3
725,27262,2
726,27262,3
727,27262,1
728,27262,0
729,27262,1
730,27262,0
702,27196,1
703,27196,1
704,27196,3
705,27196,1
706,27196,0
707,27196,1
799,27196,2
702,27277,1
703,27277,0
704,27277,3
705,27277,1
706,27277,0
707,27277,1
708,27277,2
709,27277,0
710,27277,1
702,27114,1
703,27114,0
704,27114,3
705,27114,1
743,27114,3
744,27114,0
873,27114,2
874,27114,0
875,27114,0
876,27114,1
877,27114,0
878,27114,1
879,27114,2
880,27114,3
881,27114,0
702,27206,1
703,27206,2
704,27206,3
705,27206,1
702,27228,1
703,27228,0
704,27228,3
705,27228,1
706,27228,0
707,27228,3
789,27228,2
791,27228,3
702,10829,1
703,10829,0
704,10829,1
705,10829,2
706,10829,0
707,10829,3
708,10829,0
702,26963,1
1112,26963,1
702,27098,1
703,27098,0
704,27098,0
764,27098,1
702,27224,1
703,27224,2
704,27224,3
705,27224,2
706,27224,0
707,27224,0
709,27224,0
702,26925,1
703,26925,0
704,26925,3
705,26925,1
706,26925,0
707,26925,3
708,26925,2
709,26925,0
702,27236,1
703,27236,3
704,27236,3
705,27236,1
702,27281,1
707,27281,1
708,27281,2
730,27281,1
702,27210,1
703,27210,0
704,27210,0
705,27210,1
706,27210,0
707,27210,3
708,27210,2
709,27210,0
710,27210,2
711,27210,2
712,27210,1
713,27210,3
714,27210,3
715,27210,2
716,27210,0
717,27210,2
718,27210,2
719,27210,3
720,27210,3
721,27210,0
722,27210,0
723,27210,2
724,27210,3
727,27210,0
729,27210,1
730,27210,2
702,25951,1
703,25951,0
711,25951,2
730,25951,0
1030,25951,0
1031,25951,1
1032,25951,2
1033,25951,2
1034,25951,3
703,26788,0
704,26788,0
703,27198,2
704,27198,3
705,27198,1
706,27198,0
707,27198,1
708,27198,2
709,27198,0
710,27198,0
878,27198,0
879,27198,2
1065,27198,2
703,27220,2
704,27220,0
705,27220,1
706,27220,0
707,27220,1
708,27220,0
709,27220,0
710,27220,2
711,27220,2
712,27220,1
713,27220,1
714,27220,0
715,27220,3
703,27223,1
704,27223,0
705,27223,3
706,27223,1
707,27223,1
708,27223,2
709,27223,2
710,27223,0
711,27223,2
712,27223,1
713,27223,0
714,27223,3
715,27223,3
703,27186,2
704,27186,3
705,27186,1
706,27186,0
707,27186,1
708,27186,2
709,27186,0
710,27186,2
711,27186,2
712,27186,1
713,27186,0
714,27186,3
715,27186,1
716,27186,0
717,27186,2
718,27186,2
719,27186,0
720,27186,0
721,27186,0
722,27186,0
723,27186,2
724,27186,3
725,27186,2
726,27186,3
727,27186,1
728,27186,0
729,27186,1
730,27186,0
731,27186,3
732,27186,0
733,27186,1
734,27186,2
735,27186,2
736,27186,1
737,27186,2
738,27186,0
739,27186,2
740,27186,3
741,27186,1
742,27186,0
743,27186,3
744,27186,0
745,27186,1
746,27186,2
747,27186,3
748,27186,2
749,27186,1
750,27186,1
751,27186,0
752,27186,0
753,27186,1
754,27186,1
755,27186,0
756,27186,1
824,27186,0
825,27186,2
826,27186,0
831,27186,0
833,27186,1
838,27186,2
839,27186,1
840,27186,0
841,27186,2
842,27186,1
843,27186,0
844,27186,0
845,27186,2
846,27186,0
847,27186,2
848,27186,2
950,27186,1
703,27118,0
704,27118,3
703,1025,3
704,1025,0
705,1025,1
707,1025,1
708,1025,2
709,1025,0
710,1025,0
711,1025,2
712,1025,1
713,1025,1
714,1025,3
715,1025,0
721,1025,0
723,1025,0
724,1025,3
725,1025,2
727,1025,0
728,1025,2
729,1025,1
730,1025,3
787,1025,3
788,1025,0
789,1025,2
790,1025,1
791,1025,2
792,1025,1
793,1025,3
794,1025,3
795,1025,3
796,1025,0
797,1025,0
798,1025,0
799,1025,0
800,1025,3
801,1025,1
802,1025,1
803,1025,2
809,1025,1
810,1025,1
811,1025,2
911,1025,2
916,1025,0
917,1025,3
918,1025,0
950,1025,1
703,27106,0
704,27106,3
705,27106,1
706,27106,0
707,27106,1
708,27106,2
709,27106,2
710,27106,0
704,26959,3
705,26959,1
706,26959,2
707,26959,3
852,26959,2
704,27107,3
705,27107,1
706,27107,0
707,27107,1
708,27107,2
709,27107,0
710,27107,0
711,27107,1
712,27107,1
713,27107,1
714,27107,3
704,25646,3
705,25646,1
704,26168,3
705,26168,1
706,26168,1
707,26168,3
708,26168,2
709,26168,0
710,26168,2
794,26168,2
796,26168,3
704,27135,3
705,27135,1
706,27135,0
707,27135,1
708,27135,2
709,27135,1
710,27135,3
711,27135,2
704,26947,0
705,26947,1
708,26947,2
704,26239,0
705,26239,1
706,26239,0
707,26239,1
708,26239,1
709,26239,0
710,26239,2
711,26239,2
712,26239,1
713,26239,1
714,26239,0
715,26239,0
720,26239,2
721,26239,0
704,27004,0
911,27004,1
705,27263,1
706,27263,2
707,27263,0
705,27109,1
710,27109,0
713,27109,0
714,27109,3
715,27109,0
716,27109,0
738,27109,2
739,27109,2
740,27109,3
741,27109,3
742,27109,1
743,27109,0
744,27109,0
745,27109,1
746,27109,3
705,27099,1
732,27099,0
733,27099,1
734,27099,2
735,27099,2
736,27099,1
737,27099,2
738,27099,1
739,27099,2
740,27099,3
741,27099,1
742,27099,0
743,27099,3
744,27099,0
745,27099,1
746,27099,2
747,27099,3
748,27099,2
749,27099,1
750,27099,1
751,27099,0
752,27099,0
706,203,0
707,203,1
708,203,2
709,203,0
1355,203,2
707,27182,1
708,27182,0
709,27182,2
1086,27182,2
1087,27182,0
1093,27182,1
1094,27182,1
1095,27182,3
1096,27182,3
1100,27182,2
1101,27182,0
1102,27182,2
1104,27182,0
1105,27182,3
1106,27182,0
707,27053,1
707,27246,0
708,27246,2
707,24526,3
708,24526,2
709,24526,2
1355,24526,3
708,27257,2
709,27257,0
710,27257,0
711,27257,2
712,27257,1
713,27257,0
714,27257,0
715,27257,3
716,27257,0
717,27257,2
718,27257,2
719,27257,0
720,27257,3
721,27257,0
722,27257,0
708,27239,0
731,27239,2
708,22482,0
708,15973,0
710,15973,1
716,15973,3
717,15973,2
718,15973,2
719,15973,0
708,26350,0
709,26350,0
710,26350,0
708,26883,2
709,26883,2
709,26908,1
715,26908,1
709,17933,0
710,17933,2
709,27269,0
709,26818,0
710,26818,0
711,26818,2
712,26818,1
713,26818,0
714,26818,0
715,26818,0
716,26818,0
718,26818,2
719,26818,0
720,26818,1
721,26818,0
722,26818,0
723,26818,2
724,26818,3
725,26818,3
727,26818,1
728,26818,0
729,26818,3
730,26818,2
709,24044,0
710,24044,2
730,24044,1
749,24044,0
761,24044,0
709,27188,0
710,27188,3
712,27188,0
713,27188,0
714,27188,0
715,27188,0
731,27188,3
732,27188,0
733,27188,1
734,27188,1
735,27188,2
736,27188,2
738,27188,2
744,27188,0
768,27188,0
709,26725,0
710,26725,0
731,26725,3
919,26725,0
920,26725,3
981,26725,3
982,26725,2
983,26725,1
709,620,3
710,27130,1
715,27130,1
710,27265,2
710,27209,0
710,20772,2
727,20772,3
728,20772,0
729,20772,2
730,20772,3
731,20772,1
832,20772,2
833,20772,3
838,20772,2
839,20772,3
840,20772,0
841,20772,2
842,20772,1
844,20772,0
845,20772,2
846,20772,0
847,20772,2
848,20772,2
849,20772,2
850,20772,3
851,20772,2
852,20772,1
853,20772,2
854,20772,0
855,20772,3
856,20772,0
871,20772,1
905,20772,3
906,20772,3
907,20772,1
908,20772,2
909,20772,0
910,20772,2
911,20772,1
912,20772,2
913,20772,3
914,20772,2
915,20772,0
916,20772,0
917,20772,3
918,20772,1
919,20772,1
920,20772,3
921,20772,0
922,20772,2
923,20772,0
1027,20772,1
1028,20772,0
1112,20772,1
710,26976,0
711,26976,3
712,26976,1
713,26976,0
714,26976,0
715,26976,0
918,26976,0
710,27140,3
1500,27140,2
1501,27140,2
1648,27140,0
710,21441,2
711,21441,2
712,21441,1
713,21441,0
714,21441,3
715,21441,0
716,21441,0
717,21441,2
718,21441,2
719,21441,0
720,21441,0
721,21441,3
722,21441,0
723,21441,2
724,21441,3
725,21441,2
726,21441,3
727,21441,3
729,21441,3
730,21441,0
1281,21441,0
710,24553,0
710,27261,2
716,27261,0
717,27261,2
718,27261,0
719,27261,0
720,27261,3
763,27261,1
764,27261,0
895,27261,1
1679,27261,1
1680,27261,0
1681,27261,2
1682,27261,1
1683,27261,3
1684,27261,1
1685,27261,1
1686,27261,2
710,19993,2
710,27131,1
711,27131,3
718,27131,3
720,27131,1
727,27131,0
729,27131,0
764,27131,0
765,27131,2
766,27131,3
767,27131,0
799,27131,0
800,27131,3
801,27131,1
803,27131,3
804,27131,0
805,27131,0
806,27131,0
807,27131,3
808,27131,2
809,27131,1
810,27131,3
811,27131,1
812,27131,1
813,27131,3
853,27131,1
712,16157,3
713,16157,1
714,16157,0
715,16157,3
716,16157,0
717,16157,2
718,16157,2
719,16157,0
713,26975,0
714,26975,0
715,26975,0
714,6809,3
1572,6809,3
714,26850,1
715,26850,3
714,10753,0
715,26001,3
716,26001,0
717,26001,2
718,26001,2
719,26001,0
715,26233,0
715,24633,3
715,17085,3
716,17085,0
720,17085,3
721,17085,0
722,17085,0
723,17085,2
724,17085,3
715,27031,1
737,27031,3
715,27097,3
715,26997,2
716,26997,2
717,26997,2
718,26997,2
719,26997,0
720,26997,3
721,26997,0
730,26997,0
715,22235,3
715,25928,1
721,25928,0
716,6837,3
716,25731,1
720,25731,1
721,25731,0
722,25731,0
730,25731,0
731,25731,3
904,25731,2
716,7588,0
718,7588,2
719,7588,0
720,7588,3
721,7588,3
719,27124,3
719,5243,0
1517,5243,0
1518,5243,0
1519,5243,2
720,27207,3
721,27207,0
723,27207,1
804,27207,3
805,27207,0
823,27207,0
720,24787,3
1449,24787,2
721,26864,0
721,3189,0
721,27133,1
722,27133,0
723,27133,2
721,27077,0
722,27077,0
723,27077,2
724,27077,3
725,27077,2
726,27077,3
727,27077,1
728,27077,1
729,27077,3
730,27077,1
721,27285,2
721,27256,0
722,27256,3
723,27256,2
724,27256,3
725,27256,3
727,27256,0
728,27256,1
722,27280,0
723,27280,2
722,25160,0
723,25160,3
722,23860,0
723,23860,0
724,23860,0
726,23860,0
727,23860,0
728,23860,0
723,27271,3
724,27271,3
725,27271,3
727,27271,3
730,27271,2
724,27284,3
729,27284,0
730,27284,1
725,27282,2
726,27282,0
727,27282,0
728,27282,0
729,27282,2
726,27258,0
727,27258,0
726,10951,2
727,10951,1
728,10951,0
729,10951,0
730,10951,1
918,10951,0
1311,10951,0
1312,10951,0
1313,10951,1
1314,10951,2
726,24900,3
727,26914,0
728,26914,1
814,26914,1
957,26914,3
958,26914,0
959,26914,0
960,26914,3
961,26914,1
962,26914,0
963,26914,0
964,26914,2
965,26914,0
966,26914,1
967,26914,2
1009,26914,1
1010,26914,2
1011,26914,2
1012,26914,2
1013,26914,2
1014,26914,2
1015,26914,2
1016,26914,2
1017,26914,1
1018,26914,0
1019,26914,1
1031,26914,1
1032,26914,2
1033,26914,3
1242,26914,0
1581,26914,0
728,27248,0
729,27024,3
729,17308,3
730,17308,3
951,17308,2
952,17308,1
953,17308,0
730,26822,1
730,26046,0
1000,26046,1
1007,26046,2
1008,26046,2
730,24703,0
730,27276,3
730,21108,1
730,27212,1
730,27266,3
759,27266,0
760,27266,0
761,27266,0
762,27266,2
763,27266,0
764,27266,1
765,27266,2
766,27266,1
767,27266,0
768,27266,1
769,27266,3
770,27266,1
771,27266,2
772,27266,0
773,27266,1
774,27266,0
775,27266,3
776,27266,3
777,27266,1
778,27266,2
779,27266,2
780,27266,2
781,27266,3
730,4162,3
730,27056,1
731,27056,3
732,27056,0
733,27056,1
758,27056,1
759,27056,1
761,27056,2
762,27056,1
1268,27056,1
1269,27056,3
1270,27056,0
1271,27056,1
1272,27056,0
1280,27056,2
1281,27056,1
1282,27056,3
1283,27056,0
1284,27056,1
730,8298,0
730,27159,1
731,27159,1
763,27159,1
764,27159,0
766,27159,0
768,27159,2
775,27159,1
777,27159,1
778,27159,2
779,27159,2
783,27159,1
786,27159,2
871,27159,0
872,27159,1
875,27159,0
876,27159,1
1064,27159,2
730,24728,3
730,26544,0
731,26544,3
730,27382,0
1354,27382,0
731,27040,1
744,27040,0
745,27040,3
746,27040,0
747,27040,1
748,27040,0
749,27040,2
750,27040,0
751,27040,0
752,27040,0
753,27040,0
754,27040,1
1712,27040,1
1754,27040,3
731,21862,2
733,21862,1
734,21862,2
735,21862,1
736,21862,1
787,21862,1
788,21862,0
789,21862,2
790,21862,1
791,21862,2
731,27378,1
731,26945,1
1088,26945,0
1092,26945,2
1095,26945,3
1209,26945,0
731,27325,1
751,27325,3
752,27325,0
753,27325,1
754,27325,1
755,27325,3
731,27315,1
732,27315,1
733,27315,0
734,27315,0
756,27315,1
764,27315,0
765,27315,2
788,27315,0
789,27315,2
790,27315,1
791,27315,2
792,27315,1
926,27315,1
981,27315,3
982,27315,2
983,27315,1
984,27315,0
985,27315,0
986,27315,2
987,27315,2
988,27315,3
989,27315,3
990,27315,1
991,27315,2
992,27315,1
993,27315,3
994,27315,1
995,27315,3
996,27315,1
997,27315,1
998,27315,0
999,27315,1
1000,27315,1
1086,27315,0
1087,27315,0
1088,27315,1
731,22373,0
737,22373,2
738,22373,2
739,22373,2
740,22373,3
741,22373,0
743,22373,0
744,22373,0
745,22373,1
746,22373,2
747,22373,3
748,22373,2
749,22373,1
750,22373,2
751,22373,0
752,22373,0
753,22373,1
754,22373,1
755,22373,0
756,22373,1
765,22373,2
773,22373,1
774,22373,0
775,22373,3
776,22373,3
777,22373,1
778,22373,2
779,22373,2
780,22373,2
781,22373,0
782,22373,3
783,22373,1
784,22373,0
785,22373,0
786,22373,1
731,27371,3
741,27371,1
742,27371,0
743,27371,3
731,27300,3
731,27136,2
731,25884,3
731,27112,3
731,27379,2
731,26518,2
731,15224,2
732,15224,3
733,15224,1
734,15224,0
735,15224,1
736,15224,2
737,15224,2
913,15224,0
1058,15224,2
731,27288,0
734,27288,2
735,27288,2
737,27288,0
738,27288,1
740,27288,3
741,27288,0
743,27288,3
745,27288,1
746,27288,3
747,27288,0
748,27288,1
749,27288,3
750,27288,0
751,27288,2
752,27288,0
753,27288,1
754,27288,1
755,27288,3
756,27288,3
758,27288,1
759,27288,2
760,27288,1
761,27288,0
763,27288,0
764,27288,1
765,27288,2
766,27288,3
767,27288,2
768,27288,3
769,27288,3
771,27288,2
775,27288,0
776,27288,2
777,27288,1
778,27288,0
779,27288,2
780,27288,2
781,27288,1
782,27288,1
783,27288,1
786,27288,3
789,27288,2
790,27288,3
791,27288,0
792,27288,1
793,27288,3
794,27288,3
795,27288,2
796,27288,3
797,27288,2
798,27288,0
799,27288,0
800,27288,0
801,27288,3
802,27288,1
803,27288,2
804,27288,3
805,27288,0
807,27288,0
808,27288,2
809,27288,1
810,27288,1
811,27288,1
812,27288,0
813,27288,1
814,27288,1
1065,27288,1
1066,27288,2
1067,27288,0
1068,27288,1
1069,27288,0
1070,27288,1
1071,27288,3
1072,27288,0
1073,27288,0
1074,27288,1
1076,27288,0
1077,27288,0
731,27347,2
791,27347,3
731,27369,3
732,27369,0
733,27369,3
735,27369,2
736,27369,2
737,27369,2
731,27375,0
732,27375,0
733,27375,3
734,27375,0
736,27375,2
737,27375,2
738,27375,3
731,27359,3
731,27235,2
731,27366,1
757,27366,3
758,27366,1
759,27366,3
760,27366,0
761,27366,3
762,27366,1
763,27366,0
764,27366,1
765,27366,2
766,27366,1
767,27366,0
768,27366,0
769,27366,3
770,27366,3
771,27366,2
772,27366,0
773,27366,1
774,27366,2
775,27366,0
776,27366,0
777,27366,1
778,27366,1
779,27366,2
780,27366,2
783,27366,3
784,27366,3
785,27366,2
786,27366,3
787,27366,1
790,27366,3
791,27366,0
792,27366,1
793,27366,3
794,27366,0
796,27366,3
797,27366,0
798,27366,0
799,27366,0
800,27366,3
801,27366,2
802,27366,0
803,27366,3
804,27366,2
806,27366,0
807,27366,3
808,27366,2
809,27366,1
810,27366,1
811,27366,3
813,27366,3
814,27366,0
731,27272,0
731,27383,3
756,27383,1
731,27381,3
732,27381,3
731,27298,2
731,27195,3
732,27195,0
733,27195,1
734,27195,2
735,27195,1
736,27195,1
737,27195,2
738,27195,2
739,27195,2
740,27195,3
741,27195,1
742,27195,0
743,27195,2
744,27195,0
745,27195,1
746,27195,2
747,27195,3
810,27195,1
811,27195,2
812,27195,0
813,27195,1
849,27195,0
850,27195,1
851,27195,0
852,27195,2
731,26995,3
815,26995,2
731,6223,2
731,27351,3
738,27351,2
751,27351,0
731,27293,3
731,18808,3
732,18808,0
733,18808,1
734,18808,2
735,18808,2
736,18808,1
737,18808,3
738,18808,3
739,18808,2
740,18808,3
741,18808,1
743,18808,2
744,18808,0
745,18808,1
746,18808,2
747,18808,3
748,18808,2
749,18808,3
750,18808,3
751,18808,1
752,18808,0
753,18808,2
754,18808,1
755,18808,0
758,18808,1
759,18808,2
760,18808,0
761,18808,2
762,18808,2
763,18808,3
764,18808,1
765,18808,2
766,18808,1
767,18808,0
768,18808,2
769,18808,3
770,18808,3
771,18808,2
772,18808,3
773,18808,1
774,18808,0
775,18808,1
776,18808,2
777,18808,1
778,18808,2
779,18808,1
780,18808,2
